Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF04255,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8001,MIR8001 microRNA precursor family,Gene; miRNA;
RF04261,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1861,MIR1861 microRNA precursor family,Gene; miRNA;
RF04262,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1319,MIR1319 microRNA precursor family,Gene; miRNA;
RF04263,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.84%), Eukaryota:Metazoa (0.16%)",MIR2593,MIR2593 microRNA precursor family,Gene; miRNA;
RF04273,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR827_2,MIR827_2 microRNA precursor family,Gene; miRNA;
RF04276,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.38%), Eukaryota:Metazoa (0.62%)",MIR4371,MIR4371 microRNA precursor family,Gene; miRNA;
RF04278,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4372,MIR4372 microRNA precursor family,Gene; miRNA;
RF04299,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR814,MIR814 microRNA precursor family,Gene; miRNA;
RF04303,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR162_2,MIR162_2 microRNA precursor family,Gene; miRNA;
RF04331,Eukaryota+Viridiplantae,"Eukaryota (78.43%), Eukaryota:Viridiplantae (78.43%), unclassified sequences (21.57%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.90%), Eukaryota:Metazoa (0.10%)",Plastid-clpP,Plastid-clpP 5UTR RNA,Cis-reg;
RF04332,Eukaryota+Viridiplantae,"Eukaryota (75.51%), Eukaryota:Viridiplantae (75.51%), unclassified sequences (24.49%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",Plastid-rpoB,Plastid-rpoB 5UTR RNA,Cis-reg;
RF04333,Eukaryota+Viridiplantae,"Eukaryota (82.08%), Eukaryota:Viridiplantae (82.08%), unclassified sequences (17.92%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.93%), Eukaryota:Metazoa (0.07%)",Plastid-ycf3,Plastid-ycf3 group II-D1 intron,Intron;
RF04334,Eukaryota+Viridiplantae,"Eukaryota (80.86%), Eukaryota:Viridiplantae (80.86%), unclassified sequences (19.14%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.86%), Eukaryota:Metazoa (0.14%)",Plastid-rpl16,Plastid-rpl16 group II-D1 intron,Intron;
RF04335,Eukaryota+Viridiplantae,"Eukaryota (78.15%), Eukaryota:Viridiplantae (78.15%), unclassified sequences (21.85%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.83%), Eukaryota:Metazoa (0.17%)",Plastid-rpl20,Plastid-rpl20 3UTR RNA,Cis-reg;
RF04336,Eukaryota+Viridiplantae,"Eukaryota (75.50%), Eukaryota:Viridiplantae (75.50%), unclassified sequences (24.50%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.65%), Eukaryota:Metazoa (0.26%), Eukaryota:Fungi (0.09%)",Plastid-petD,Plastid-petD group II-D5 intron,Intron;
RF04337,Eukaryota+Viridiplantae/No Data,"Eukaryota (85.39%), Eukaryota:Viridiplantae (85.39%), unclassified sequences (14.61%)",No Data,Plastid-psbJ-1,Plastid-psbJ-1 3UTR RNA,Cis-reg;
RF04338,Eukaryota+Viridiplantae,"Eukaryota (77.56%), Eukaryota:Viridiplantae (77.56%), unclassified sequences (22.44%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.85%), Eukaryota:Metazoa (0.10%), Eukaryota:Fungi (0.05%)",Plastid-psbJ-2,Plastid-psbJ-2 3UTR RNA,Cis-reg;
RF04339,Eukaryota+Viridiplantae,"Eukaryota (79.88%), Eukaryota:Viridiplantae (79.88%), unclassified sequences (20.12%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",Plastid-psbJ-3,Plastid-psbJ-3 3UTR RNA,Cis-reg;
RF04340,Eukaryota+Viridiplantae,"Eukaryota (79.61%), Eukaryota:Viridiplantae (79.61%), unclassified sequences (20.39%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.42%), Eukaryota:Metazoa (0.48%), Eukaryota:Fungi (0.10%)",Plastid-psbJ-4,Plastid-psbJ-4 3UTR RNA,Cis-reg;
RF04341,Eukaryota+Viridiplantae,"Eukaryota (83.41%), Eukaryota:Viridiplantae (83.41%), unclassified sequences (16.59%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (97.06%), Eukaryota:Metazoa (2.94%)",Plastid-psbJ-5,Plastid-psbJ-5 3UTR RNA,Cis-reg;
RF04342,Eukaryota+Viridiplantae,"Eukaryota (79.87%), Eukaryota:Viridiplantae (79.87%), unclassified sequences (20.13%)","Eukaryota (99.66%), Eukaryota:Viridiplantae (99.59%), Bacteria (0.34%), Bacteria:Actinobacteria (0.34%), Eukaryota:Metazoa (0.07%)",Plastid-psbA-1,Plastid-psbA-1 3UTR RNA,Cis-reg;
RF04343,Eukaryota+Viridiplantae,"Eukaryota (69.42%), Eukaryota:Viridiplantae (69.42%), unclassified sequences (30.58%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (90.24%), Eukaryota:Metazoa (7.32%), Eukaryota:Stramenopiles (2.44%)",Plastid-psbA-2,Plastid-psbA-2 3UTR RNA,Cis-reg;
RF04344,Eukaryota+Viridiplantae,"Eukaryota (74.34%), Eukaryota:Viridiplantae (74.34%), unclassified sequences (25.66%)","Eukaryota (99.55%), Eukaryota:Viridiplantae (98.19%), Eukaryota:Metazoa (1.36%), Bacteria (0.45%), Bacteria:Firmicutes (0.45%)",Plastid-psbA-3,Plastid-psbA-3 3UTR RNA,Cis-reg;
RF04345,Eukaryota+Viridiplantae,"Eukaryota (78.44%), Eukaryota:Viridiplantae (78.44%), unclassified sequences (21.56%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.88%), Eukaryota:Metazoa (0.12%)",Plastid-rps12,Plastid-rps12 3UTR RNA,Cis-reg;
RF04346,Eukaryota+Viridiplantae,"Eukaryota (81.35%), Eukaryota:Viridiplantae (81.35%), unclassified sequences (18.65%)","Eukaryota (99.92%), Eukaryota:Viridiplantae (99.40%), Eukaryota:Metazoa (0.53%), Bacteria (0.08%)",Plastid-ccsA-ndhD-1,Plastid-ccsA-ndhD-1 3UTR RNA,Cis-reg;
RF04347,Eukaryota+Viridiplantae,"Eukaryota (81.24%), Eukaryota:Viridiplantae (81.24%), unclassified sequences (18.76%)","Eukaryota (99.89%), Eukaryota:Viridiplantae (99.77%), Bacteria (0.11%), Eukaryota:Metazoa (0.11%)",Plastid-ccsA-ndhD-2,Plastid-ccsA-ndhD-2 3UTR RNA,Cis-reg;
RF04348,Eukaryota+Viridiplantae,"Eukaryota (80.59%), Eukaryota:Viridiplantae (80.59%), unclassified sequences (19.41%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.84%), Eukaryota:Metazoa (0.16%)",Plastid-psbM,Plastid-psbM 3UTR RNA,Cis-reg;
RF04349,Eukaryota+Viridiplantae,"Eukaryota (80.25%), Eukaryota:Viridiplantae (80.25%), unclassified sequences (19.75%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.93%), Eukaryota:Metazoa (0.07%)",Plastid-rps18,Plastid-rps18 3UTR RNA,Cis-reg;
RF04350,Eukaryota+Viridiplantae,"Eukaryota (84.00%), Eukaryota:Viridiplantae (84.00%), unclassified sequences (16.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.89%), Eukaryota:Metazoa (0.11%)",Plastid-ndhJ,Plastid-ndhJ 3UTR RNA,Cis-reg;
RF04351,Eukaryota+Viridiplantae,"Eukaryota (82.00%), Eukaryota:Viridiplantae (82.00%), unclassified sequences (18.00%)","Eukaryota (98.53%), Eukaryota:Viridiplantae (98.16%), Bacteria (1.47%), Bacteria:Cyanobacteria (0.43%), Eukaryota:Metazoa (0.25%), Bacteria:Proteobacteria (0.06%), Eukaryota:Fungi (0.06%)",Plastid-psbl-rps4,Plastid-psbl-rps4 3UTR RNA,Cis-reg;
RF04352,Eukaryota+Viridiplantae,"Eukaryota (81.04%), Eukaryota:Viridiplantae (81.04%), unclassified sequences (18.96%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",Plastid-psbA-4,Plastid-psbA-4 3UTR RNA,Cis-reg;
RF04353,Eukaryota+Viridiplantae,"Eukaryota (76.19%), Eukaryota:Viridiplantae (76.19%), unclassified sequences (23.81%)","Eukaryota (95.27%), Eukaryota:Viridiplantae (94.75%), Bacteria (4.73%), Bacteria:Cyanobacteria (2.09%), Eukaryota:Metazoa (0.09%)",Plastid-psbN,Plastid-psbN 5UTR RNA,Cis-reg;
RF04354,Eukaryota+Viridiplantae,"Eukaryota (84.31%), Eukaryota:Viridiplantae (84.31%), unclassified sequences (15.69%)","Eukaryota (99.86%), Eukaryota:Viridiplantae (99.66%), Eukaryota:Metazoa (0.20%), Bacteria (0.14%), Bacteria:Actinobacteria (0.11%)",Plastid-ycf2,Plastid-ycf2 5UTR RNA,Cis-reg;
RF04355,Eukaryota+Viridiplantae,"Eukaryota (75.51%), Eukaryota:Viridiplantae (75.51%), unclassified sequences (24.49%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.85%), Eukaryota:Metazoa (0.15%)",Plastid-atpF,Plastid-atpF group II-D1 intron,Intron;
RF04356,Eukaryota+Viridiplantae,"Eukaryota (78.24%), Eukaryota:Viridiplantae (78.24%), unclassified sequences (21.76%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.64%), Eukaryota:Metazoa (0.30%), Eukaryota:Fungi (0.06%)",Plastid-ndhA-ndhB-1,Plastid-ndhA-ndhB-1 group II-D5 intron,Intron;
RF04357,Eukaryota+Viridiplantae,"Eukaryota (80.02%), Eukaryota:Viridiplantae (80.02%), unclassified sequences (19.98%)","Eukaryota (93.78%), Eukaryota:Viridiplantae (93.39%), Bacteria (6.22%), Bacteria:Cyanobacteria (2.88%), Eukaryota:Metazoa (0.37%), Bacteria:Proteobacteria (0.15%), Bacteria:Bacteroidetes (0.09%), Bacteria:Firmicutes (0.02%), Bacteria:Actinobacteria (0.02%), Eukaryota:Fungi (0.02%)",Plastid-ndhA-ndhB-2,Plastid-ndhA-ndhB-2 group II-D5 intron,Intron;
RF04358,Eukaryota+Viridiplantae,"Eukaryota (80.36%), Eukaryota:Viridiplantae (80.36%), unclassified sequences (19.64%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.82%), Eukaryota:Metazoa (0.18%)",Plastid-ndhA-ndhB-3,Plastid-ndhA-ndhB-3 group II-D5 intron,Intron;
RF04359,Eukaryota+Viridiplantae,"Eukaryota (80.23%), Eukaryota:Viridiplantae (80.23%), unclassified sequences (19.77%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.78%), Eukaryota:Metazoa (0.22%)",Plastid-GIID1-clpP,Plastid group II-D1 clpP intron,Intron;
RF04360,Eukaryota+Viridiplantae,"Eukaryota (75.27%), Eukaryota:Viridiplantae (75.27%), unclassified sequences (24.73%)","Eukaryota (99.95%), Eukaryota:Viridiplantae (99.79%), Eukaryota:Metazoa (0.16%), Bacteria (0.05%), Bacteria:Actinobacteria (0.05%)",psbT-asRNA,Plastid psbT antisense RNA,Gene; antisense;
